,x,y,thickness,snr,mask,smb,surf_temp,base_temp,vx,vy,v,snr_pred,snr_pred_std
7567,2080500,-204000,2727.5688,,2,130.67143,244.87839603458707,268.3827819824219,5.053423,-2.0088494,5.438066,75.27396245732314,14.497748362897728
305,1220500,-894000,2766.8486,,2,26.324566,238.11256266206496,269.2951354980469,-1.2066697,-0.07957426,1.2092906,78.66393611313956,14.492106910388928
6358,1520500,841000,1825.8884,,2,91.9378,251.47423009263116,271.5992431640625,22.052765,-17.043768,27.871391,65.46217085000912,14.394217780206516
2476,-1034500,836000,394.35806,,3,178.90343,263.20093143860066,270.9906921386719,-166.26793,704.1887,723.5515,24.845867919483858,14.678230671444753
2064,2305500,-689000,2665.668,,2,310.70288,254.37931400629878,270.9612731933594,8.367526,-20.190163,21.855392,76.73135745276592,14.582117727311312
2805,1845500,-894000,3281.9998,,2,119.10603,247.33595443049643,270.4500732421875,4.9876933,-4.481884,6.705548,86.17510101543596,14.467656481284184
1295,1265500,-1344000,2481.9863,,2,53.60979,243.2930517899632,267.5142517089844,-0.5512906,-4.8085213,4.8400207,71.75186181212312,14.646502430134515
2711,340500,76000,3240.4685,,2,40.94775,239.6735217591203,270.3443603515625,-4.47254,-1.8681762,4.847029,85.4770204647498,14.744834724366187
3292,1865500,-329000,3008.5352,,2,75.71161,240.6478438775262,268.9829406738281,0.5977234,-1.802851,1.8993539,81.54590834043915,14.613338185116737
3360,-124500,2086000,505.4928,,3,414.66187,265.72854875054037,269.30015563964844,-16.958143,7.6444035,18.601492,26.043419600494303,14.548766699841114
4468,2430500,-434000,1030.4297,,2,426.42792,255.16954761385387,271.50823974609375,14.722197,9.6353855,17.594992,52.86321479058174,14.271101389980856
1119,-494500,1671000,551.79443,,3,367.7227,263.40979216285456,271.9148864746094,-234.10408,11.676535,234.3951,27.996880270930088,14.669764934254244
3112,360500,571000,2184.7036,,2,35.857685,243.59473090131138,270.353759765625,-9.448965,6.7456408,11.609764,69.32411507299504,14.69325153904369
7131,-439500,-94000,1380.5206,,2,177.91719,247.4971286439496,261.0531005859375,4.6879234,8.045152,9.311342,46.68066489648907,14.349396927003943
5419,475500,1681000,2587.9624,,2,81.962425,242.93207419278164,271.0826416015625,-0.23332784,1.7022938,1.7182101,77.87636354600664,14.47473848921208
6443,-849500,-1224000,376.9109,,2,369.75858,264.90255025988483,267.7723388671875,8.283901,3.6024566,9.033311,39.96422643593425,14.794194491068978
7476,-924500,161000,1782.1132,,2,148.67786,258.3116706445212,271.870361328125,10.84134,45.946835,47.208538,64.57299392053812,14.59578822459755
4924,450500,1696000,2727.6616,,2,81.559265,242.6238923754152,271.0311584472656,1.2234298,1.3904326,1.8520484,79.91909735406854,14.398890970066875
5612,-894500,-1039000,822.97577,,2,207.36855,256.6941999356404,272.1821594238281,-0.28921655,-0.17176042,0.33637458,54.204866210280365,14.5884848181079
9001,1655500,626000,1812.9974,,2,38.211105,257.4935682968878,271.55352783203125,-6.3818116,30.94146,31.592743,65.63443502510455,14.626215006091984
9331,2170500,161000,2450.275,,2,174.4832,250.3917617800878,271.1838684082031,10.775121,-0.33458483,10.780314,74.3258250869933,14.610107296909268
9648,-304500,971000,1265.7441,,2,80.34258,253.9073259278051,269.6807556152344,2.0313818,1.6888046,2.6416988,56.83493068330433,14.641709496406785
7926,2105500,766000,485.74573,,3,253.48257,264.6089221178926,271.20001220703125,471.94305,-191.05962,509.1503,26.134347891107744,14.44849363088549
1977,800500,-254000,2852.9702,,2,26.743362,239.70603528921168,269.9087219238281,-4.282455,-3.9644678,5.8357882,79.8244929947103,14.339241367674932
3286,1865500,-1299000,2547.5881,,2,209.96765,251.9812863357234,269.3355407714844,3.4936619,-2.5943391,4.351582,74.50774211461176,14.618318134616741
1301,-1704500,896000,313.64383,,2,436.39993,263.7935292311001,264.1150817871094,0.56436175,6.095985,6.1220536,34.881939791373256,14.175893499575817
75,-2049500,571000,25.876987,,2,1147.9276,,271.2526397705078,0.22078827,5.95156,5.955654,,
3665,-114500,806000,2307.0437,,2,56.429695,248.14654770094208,266.6412353515625,-17.820215,35.817116,40.00532,66.51760948480063,14.11372435223344
7070,1055500,1276000,2575.4478,,2,47.289253,241.04110276529855,267.6022644042969,0.010597424,2.486368,2.4863906,73.78649851487812,14.684909158294928
2398,-1179500,141000,1390.8541,,2,204.21971,258.0225324662083,271.6192932128906,-26.42686,56.896034,62.733864,58.26098968132263,14.371180399691578
4480,925500,-1769000,2684.3013,,2,111.104965,249.83740609202928,271.0957946777344,-1.0628965,-1.9677761,2.236491,78.83273056452268,14.581713730604884
5448,1980500,1396000,620.2004,,2,394.1073,257.0136066622051,265.922119140625,33.757793,0.15315706,33.75814,39.84255264735714,14.699250095807987
3750,1895500,1066000,2259.8728,,2,96.935745,248.93631682949587,267.96942138671875,-0.5627252,0.0725968,0.5673887,70.36693111977846,14.49819113244897
465,425500,-1924000,1.5871474,,2,260.5358,254.5928195205657,264.4947814941406,-60.564266,15.723878,62.57212,29.076281999126984,14.616160502110736
4133,-89500,966000,2724.7793,,2,63.221447,249.12373410652276,271.0318603515625,-21.084343,-10.672805,23.631723,78.0565692358479,14.562471239063589
7839,1595500,436000,1709.1201,,2,60.989735,250.15286474708287,271.7187194824219,-1.0523945,9.593578,9.651129,65.02662497094725,14.534554109352154
721,-1749500,336000,826.2602,,2,787.07214,261.06835351727165,272.01873779296875,-15.389569,29.278162,33.07642,48.88551490355219,14.131091557834687
3367,-1519500,831000,303.51212,,2,309.9424,264.4645465616534,268.0856628417969,-2.5896325,-2.64868,3.7042816,39.62249530810583,14.606084839685995
1318,270500,-1224000,101.75051,,3,130.41774,263.10029432165106,264.9296417236328,25.777369,-273.9792,275.18915,14.17852455683256,14.43550015364804
2195,-1189500,156000,1268.1207,,2,204.21971,258.0225324662083,271.8201904296875,-16.703543,76.984886,78.776146,56.602011660735165,14.268896346298364
9354,670500,861000,2860.602,,2,29.208412,238.72466857261924,267.5397644042969,-1.537116,-0.07040447,1.5387275,77.66741144954509,14.245334109655634
3851,395500,1376000,3154.2722,,2,39.793148,240.30923868557426,270.8379821777344,-0.5953099,1.0021996,1.1656749,85.84861332601831,14.829739170258728
3328,870500,1491000,1791.8309,,2,95.06486,246.55539746880194,266.08477783203125,9.82975,7.2678833,12.224815,59.182960816332475,14.487757172748635
2563,330500,816000,2391.6733,,2,31.739874,245.10413282922167,270.7491455078125,-11.350249,-2.6720567,11.660534,72.76810528306879,14.79650149025448
90,1735500,-1924000,163.30061,,2,-0.0015597332,,272.40618896484375,1.7901046,-80.48336,80.503265,,
2975,1670500,-1944000,673.49744,39.564,2,669.01654,261.6912972711897,272.6259460449219,26.50485,-71.09274,75.872826,47.12178663451662,14.146547730341767
5145,500500,-1169000,2245.4485,,2,95.64297,246.39205568667603,266.97479248046875,-9.367838,19.048353,21.22725,65.96164411988065,14.580581092942845
7799,590500,136000,3136.898,,2,27.715195,238.9611657974508,269.0497131347656,-0.8676435,3.4754622,3.582128,82.67275449335477,14.446600860016346
1918,1300500,-459000,3122.335,,2,21.707165,237.3777568819991,270.4169006347656,-1.1829253,-2.8518822,3.0874817,84.45115131395048,14.466228434164943
3606,-109500,-389000,1129.7167,,2,131.89388,245.75277775454532,269.0224914550781,-16.056507,-2.210682,16.207977,52.375899784118225,14.360604636873854
4591,930500,-1824000,2496.2073,,2,155.05798,253.73941676883305,271.1094970703125,2.3019814,-6.180277,6.5950694,75.18467150698137,14.278301206964292
5483,975500,-1284000,3264.8967,,2,35.683342,242.5817796126301,270.46343994140625,-2.3194273,-2.780824,3.6211495,86.81840203475734,14.394275722861455
5001,495500,-944000,1696.1017,,2,35.68314,249.2663291599237,271.77337646484375,-47.086166,25.820694,53.701168,63.35729255178605,14.593781270621099
4348,-1359500,-609000,1480.0879,,2,380.46417,258.18672579316996,271.6211242675781,-12.990179,-5.3692436,14.056086,59.928628082153104,14.743939647090233
7713,1090500,1066000,3255.6865,,2,36.457405,238.9779644546647,270.3500061035156,0.5011717,-1.1539905,1.2581205,86.81722930680455,14.422518490677934
490,1730500,1121000,2397.9897,,2,89.05313,246.14634629498522,268.3165283203125,0.35918638,-2.6785283,2.7025042,71.49818033446402,14.4709081719072
9384,-329500,-789000,505.59262,,3,62.452526,262.8421214100919,271.1499938964844,1.319398,-7.458594,7.5743933,30.236424738435044,14.573762007023802
4245,1915500,-94000,2855.544,,2,84.2073,242.89808981251946,267.6148376464844,4.550221,-0.63972306,4.594971,76.97833828649627,14.392237311815755
8594,1130500,161000,2388.977,,2,40.220776,235.55583799937682,257.4678955078125,-1.9289929,-1.3269573,2.3413305,58.59898959568791,14.663096721241612
2071,-1474500,-719000,1197.8655,72.194,2,924.4512,261.92415607717766,272.20806884765625,-19.116123,12.302533,22.732763,54.469248545019596,14.502707566007413
8224,2115500,11000,2711.0754,,2,133.48271,245.96550913714344,270.8921203613281,7.7982407,3.6559806,8.612709,78.23573148881894,14.396483232162762
1720,515500,-1579000,1.0,,2,91.221306,259.26965858471465,265.88226318359375,-4.066007,-1.638291,4.3836527,33.318856447387894,14.154161401412635
3896,-904500,851000,816.86945,,2,178.75479,260.44703543985815,265.42333984375,8.066687,-3.4126062,8.758842,44.398509118256335,14.42679116055366
8593,1130500,-334000,3209.986,,2,22.084015,237.66325664146842,270.271240234375,-2.0086515,-4.3218164,4.7657924,85.51710122311346,14.51279734774565
2463,1510500,1681000,1315.244,,2,158.74962,259.8466963306703,271.8388366699219,-0.050319374,0.72095346,0.7227074,60.57196130422948,14.199637280377052
5136,1960500,-49000,2809.1523,,2,96.881485,243.63111508974697,269.29083251953125,2.3805256,0.40690118,2.4150507,78.74758058007218,14.316371652224031
7996,-394500,331000,2318.6973,,2,68.76895,252.4148000702756,271.2865905761719,-75.43033,13.226827,76.58122,72.02103130323134,14.451103120531432
1750,-209500,1381000,2720.881,,2,70.622986,248.12533649321577,270.8143005371094,-7.353723,-11.838321,13.936394,77.99140256797489,14.584572820199217
3182,360500,221000,2904.0447,,2,33.51085,240.51647373332352,269.41351318359375,-2.6413412,-0.96071506,2.810633,80.17407537182692,14.435138447733154
3346,1680500,1661000,1322.8284,,2,354.5843,257.2937649131594,269.498046875,10.840828,-8.668951,13.880715,55.09485477173657,14.591267374584666
7939,1600500,1436000,2038.7689,,2,128.46294,250.59636478016304,267.5785217285156,5.265359,5.7234545,7.7770133,64.57822325372929,14.188418280940866
2423,-1174500,516000,486.67636,,3,194.43205,261.7989789863258,271.20001220703125,68.51984,496.83847,501.54108,26.579098649692217,14.324362406962557
8041,-894500,-609000,2081.6396,,2,90.62468,257.5363777781748,271.42718505859375,6.800969,-3.3162856,7.5664344,69.86313479362242,14.441529462626796
5524,980500,11000,2897.2644,,2,20.816744,236.53232768645552,269.05841064453125,-0.25147787,-0.9794268,1.0111963,80.16269546819875,14.33893867376496
8536,130500,451000,2391.3174,,2,39.965225,242.8212959509702,270.70220947265625,-2.76714,3.4507394,4.4231963,73.77610381306658,14.180776935693174
1388,770500,-1809000,2987.9011,,2,125.97322,250.66286269051665,270.9209289550781,0.20153709,0.034713805,0.20450488,84.69292295169026,14.550970065333102
1134,-219500,-1179000,358.33932,,3,140.65233,264.40362239931534,271.20001220703125,-187.72964,-692.5419,717.5351,24.429898096336526,14.476078829081455
5700,-4500,-799000,480.42572,,3,91.6985,263.42573927523273,271.20001220703125,74.47196,-404.08197,410.88724,26.812653319995338,14.367381861899634
9300,1670500,631000,1691.0826,,2,57.437923,257.4935682968878,271.40997314453125,-0.78085405,-2.123953,2.2629428,65.45283182655261,14.50038324064293
7745,2095500,1271000,1011.3785,,2,509.24338,259.46984903427744,270.8314208984375,39.40728,-1.1765221,39.42484,51.470968065378855,14.380406174079594
2237,1470500,1646000,1361.0126,,2,174.87796,259.4810739434757,271.982666015625,-3.1399717,8.296037,8.87038,60.051859035586375,14.270029027761172
5616,1485500,1551000,1648.072,,2,123.516396,253.43928592082256,271.4708557128906,-8.651037,12.691365,15.359401,62.9634753375254,14.25536659207469
647,1235500,1396000,1929.4408,,2,68.04299,245.8254687182497,267.3301696777344,4.8313055,4.077911,6.3222523,62.96144400934979,14.221068653107626
5147,1460500,-1104000,3858.639,,2,53.92763,240.1259243063922,269.86712646484375,1.5850985,-0.43418837,1.6434892,95.33981749812021,14.4616933899535
35,-2124500,566000,565.7814,,2,1452.1663,269.4370265101334,271.1499938964844,-2.3351257,1.4272214,2.736745,44.13964679990048,14.249487884227154
8741,145500,2041000,778.40967,,2,222.71732,263.74537824129806,271.0535583496094,-4.168324,10.573071,11.3650675,50.03471335701098,14.529803409600898
3142,900500,1761000,587.50275,,2,154.17522,258.69610443126874,263.8333435058594,5.303607,-1.5103072,5.5144606,38.86815134516726,14.653890209884375
8511,-869500,-274000,2409.2288,,2,187.29102,253.87907012189234,271.1464538574219,-8.811958,0.6062673,8.832789,74.42253820635526,14.490113231331112
5585,1480500,-294000,3165.1594,,2,34.117344,236.78492684999895,267.8661804199219,-0.634177,-1.677931,1.7937762,82.66968960284629,14.529789700659926
5060,955500,831000,3613.0166,,2,28.248497,237.52917703642478,270.1361999511719,1.267717,-0.27869833,1.2979904,91.7208831186338,14.761361899455506
1358,275500,-444000,2251.4434,,2,21.56284,244.19398622616285,271.0956726074219,-0.27683052,-2.5163064,2.5314884,72.46568235101084,14.506019585950193
5317,510500,-1049000,1381.4525,34.908,2,32.109528,248.25484872141323,261.3113098144531,-1.6849245,3.6790872,4.046561,48.534234933386,14.589211274877737
7563,1080500,316000,2088.6785,,2,36.781628,236.24628603481796,260.8031311035156,1.7989485,1.0932823,2.1051087,58.33025008220181,14.79415793099819
4634,1935500,1241000,1720.6931,,2,113.55769,250.34926195146832,264.43536376953125,-0.42758763,0.7812604,0.8906172,57.76732477295814,14.558570096384729
3551,880500,-624000,3107.9375,,2,23.788582,240.65860430772318,270.4826354980469,-8.923083,-7.382593,11.581196,83.57975750797885,14.53587945223573
2677,1335500,-754000,3814.789,54.344,2,27.549898,237.17710195343497,269.9947814941406,-0.04231029,-0.69783634,0.69911784,95.19179446391897,14.505010867928709
2049,805500,-1614000,2911.2693,,2,67.011955,246.4491091906698,270.82122802734375,0.25599572,-0.43577734,0.5054065,83.3423443191088,14.320858478200762
2932,1010500,-2104000,843.28485,,2,426.22495,265.4958447708862,269.9784240722656,-18.96575,18.439302,26.451984,48.622144440437495,14.530555003395408
2015,-1474500,-439000,1883.236,45.19,2,763.9181,260.89974763979757,271.6909484863281,-347.4918,-84.90493,357.7141,62.83309033105094,14.624380161791672
7906,2695500,-289000,223.61304,,3,716.23486,266.8251062594567,271.44512939453125,244.80591,46.97035,249.27124,21.63285834089057,14.74358900370384
5688,985500,1191000,2920.9634,,2,39.891003,238.989808669198,268.77813720703125,1.3530641,0.40253043,1.4116703,80.221466407215,14.345194246200949
2096,1805500,1146000,2056.7822,,2,97.92115,247.35948803322927,265.90338134765625,1.2931453,-0.50391585,1.3878602,63.91086031173822,14.534373039850651
2345,820500,-1594000,2692.6665,,2,63.453766,246.4491091906698,270.8587341308594,-0.8068967,-0.6536527,1.0384334,79.63268105167406,14.829444175036139
61,1205500,1326000,2521.613,,2,57.36411,242.5673807635897,270.07373046875,2.6216025,2.3205945,3.5011368,75.19253583317423,14.438868415577877
972,-739500,981000,621.31384,,3,161.67232,263.47187752269576,271.0373229980469,-362.08368,507.38098,623.32983,28.301297297843384,14.594222942368015
4620,435500,1761000,2341.9075,,2,92.80725,245.10459730822305,270.9920349121094,2.3486059,1.1732209,2.6253376,74.06147528320692,14.34497509281777
2457,1325500,846000,2114.321,,2,60.447388,244.39812474723675,270.72314453125,6.8904,-2.861897,7.4611034,69.57920294875211,14.499231811619506
2281,-674500,936000,917.3499,,3,131.3127,263.2527208472463,271.20001220703125,-127.578804,-9.964337,127.96734,34.01784174689014,14.380807277404516
1844,1795500,-89000,3296.0696,,2,62.71261,238.99576948304806,268.5343322753906,0.055140983,-0.3043732,0.3093276,86.39664098668098,14.652261505617911
1534,-1219500,-544000,2208.7454,,2,427.88696,255.44916397263995,271.0381164550781,2.02963,17.749557,17.865223,69.54945014435476,14.552728942956538
451,-274500,876000,1115.8523,,2,83.10349,251.5536560018545,266.7255554199219,-0.52126557,0.36283684,0.6351129,52.25232024149256,14.407344135007298
6166,15500,2011000,711.33344,,2,250.55307,259.8216918777666,270.6434020996094,-25.51293,15.553829,29.880281,47.23343538404952,14.309667658360128
1728,1790500,-509000,3612.322,,2,74.69228,241.86501110044827,270.06939697265625,4.5483007,-7.124368,8.4524355,90.62752974336833,14.679035427796132
3635,1080500,-1869000,2496.9053,,2,209.67615,257.19777258622287,271.32183837890625,6.1561923,-31.759367,32.35052,75.07140467380296,14.532447119032483
4012,905500,-929000,3091.1257,,2,25.439493,241.85812132859556,270.4638366699219,-10.559608,-2.7573528,10.913676,83.3494899288175,14.253619727684452
1828,795500,-509000,2509.736,,2,21.853958,241.18067870519093,270.83599853515625,-3.4701984,-4.0462074,5.330485,75.84758527972625,14.739278538237656
2216,-684500,551000,852.724,,3,89.36337,259.85257973135356,270.7597961425781,-1.8352536,17.71517,17.80998,33.634651058722895,13.975121163373863
304,-274500,-999000,495.75983,,3,86.78236,263.7015623888416,271.20001220703125,334.2749,-329.3265,469.2501,26.881416924961872,14.612036487843932
